timestamp,drawn_number,black,red,white,total_bet_black,total_bet_black_robot,total_bet_red,total_bet_red_robot,total_bet_white,total_bet_white_robot,total,total_paid,profit,profit_%
20759,8,1,0,0,28365,"2836,5",31724,"3172,4",27144,"5428,8","93241,9",51057,"42184,9","0,4524242856"
20760,7,0,1,0,22271,"2227,1",20922,"2092,2",48282,"9656,4","95794,3","37659,6","58134,7","0,6068701374"
20761,14,1,0,0,11807,"1180,7",11668,"1166,8",11559,"2311,8","37381,5","21252,6","16128,9","0,4314674371"
20762,1,0,1,0,42983,"4298,3",33927,"3392,7",11684,"2336,8",96285,"61068,6","35216,4","0,3657516747"
20763,9,1,0,0,33141,"3314,1",17667,"1766,7",44680,8936,"100568,8","59653,8",40915,"0,4068359173"
20764,5,0,1,0,13081,"1308,1",14294,"1429,4",15271,"3054,2","45383,5","25729,2","19654,3","0,4330714907"
20765,7,0,1,0,44621,"4462,1",35405,"3540,5",39620,7924,"127648,6",63729,"63919,6","0,5007465808"
20766,8,1,0,0,44340,4434,47212,"4721,2",33751,"6750,2","134458,2",79812,"54646,2","0,4064177566"
20767,0,0,0,1,49793,"4979,3",39531,"3953,1",43276,"8655,2","141532,4","484691,2","-343158,8","-2,424595358"
20768,2,0,1,0,27372,"2737,2",40833,"4083,3",19735,3947,"94760,5","73499,4","21261,1","0,2243666929"
20769,2,0,1,0,31874,"3187,4",18699,"1869,9",11995,2399,"67625,3","33658,2","33967,1","0,5022839085"
20770,8,1,0,0,22122,"2212,2",11903,"1190,3",17964,"3592,8","55391,5","39819,6","15571,9","0,2811243602"
20771,13,1,0,0,32259,"3225,9",46656,"4665,6",31654,"6330,8","118460,5","58066,2","60394,3","0,5098264822"
20772,0,0,0,1,27818,"2781,8",23721,"2372,1",17594,"3518,8","74286,9","197052,8","-122765,9","-1,652591507"
20773,3,0,1,0,47544,"4754,4",22359,"2235,9",33202,"6640,4","110095,3","40246,2","69849,1","0,6344421606"
20774,11,1,0,0,17090,1709,44702,"4470,2",49420,9884,"117391,2",30762,"86629,2","0,7379531004"
20775,3,0,1,0,19335,"1933,5",21283,"2128,3",12800,2560,"57479,8","38309,4","19170,4","0,3335154263"
20776,11,1,0,0,40236,"4023,6",37644,"3764,4",27896,"5579,2",113564,"72424,8","41139,2","0,3622556444"
20777,0,0,0,1,12877,"1287,7",25249,"2524,9",49971,"9994,2","91909,6","559675,2","-467765,6","-5,089409594"
20778,7,0,1,0,18917,"1891,7",30048,"3004,8",25702,"5140,4","79563,5","54086,4","25477,1","0,3202109007"
20779,4,0,1,0,27969,"2796,9",41719,"4171,9",22449,"4489,8","99105,8","75094,2","24011,6","0,24228249"
20780,1,0,1,0,15138,"1513,8",38309,"3830,9",37515,7503,"96306,7","68956,2","27350,5","0,2839937408"
20781,4,0,1,0,14214,"1421,4",23250,2325,23139,"4627,8","64349,4",41850,"22499,4","0,3496442857"
20782,14,1,0,0,33155,"3315,5",17628,"1762,8",36603,"7320,6","92464,3",59679,"32785,3","0,3545725215"
20783,13,1,0,0,23100,2310,47257,"4725,7",28485,5697,"105877,7",41580,"64297,7","0,6072827423"
20784,5,0,1,0,41435,"4143,5",40210,4021,30381,"6076,2","120190,5",72378,"47812,5","0,397805983"
20785,0,0,0,1,38595,"3859,5",14402,"1440,2",10542,"2108,4","68838,7","118070,4","-49231,7","-0,7151747491"
20786,1,0,1,0,12255,"1225,5",12270,1227,47237,"9447,4","74214,5",22086,"52128,5","0,7024031692"
20787,14,1,0,0,37889,"3788,9",25698,"2569,8",24029,"4805,8","93974,7","68200,2","25774,5","0,2742706282"
20788,0,0,0,1,11578,"1157,8",12042,"1204,2",25701,"5140,2",51683,"287851,2","-236168,2","-4,569552851"
20789,10,1,0,0,22614,"2261,4",23906,"2390,6",17773,"3554,6",68945,"40705,2","28239,8","0,4095989557"
20790,12,1,0,0,26072,"2607,2",42992,"4299,2",47631,"9526,2","123601,4","46929,6","76671,8","0,6203149803"
20791,10,1,0,0,21690,2169,10248,"1024,8",35457,"7091,4","70588,8",39042,"31546,8","0,4469094247"
20792,5,0,1,0,42512,"4251,2",26690,2669,19679,"3935,8","95801,2",48042,"47759,2","0,4985240268"
20793,9,1,0,0,19081,"1908,1",34226,"3422,6",27751,"5550,2","86388,7","34345,8","52042,9","0,6024271693"
20794,7,0,1,0,42916,"4291,6",16106,"1610,6",32536,"6507,2","97460,2","28990,8","68469,4","0,7025370356"
20795,7,0,1,0,37850,3785,39833,"3983,3",16333,"3266,6","101784,3","71699,4","30084,9","0,2955750543"
20796,6,0,1,0,33049,"3304,9",21482,"2148,2",46526,"9305,2","106510,1","38667,6","67842,5","0,636958373"
20797,14,1,0,0,36373,"3637,3",38406,"3840,6",15426,"3085,2","97682,9","65471,4","32211,5","0,329755771"
20798,1,0,1,0,19187,"1918,7",46723,"4672,3",27103,"5420,6",99604,"84101,4","15502,6","0,1556423437"
20799,9,1,0,0,19349,"1934,9",25322,"2532,2",29215,5843,"78353,1","34828,2","43524,9","0,555496847"
20800,0,0,0,1,45852,"4585,2",14500,1450,47083,"9416,6","113470,2","527329,6","-413859,4","-3,647295942"
20801,8,1,0,0,16990,1699,28800,2880,30517,"6103,4",80886,30582,50304,"0,621912321"
20802,9,1,0,0,13720,1372,43619,"4361,9",37254,"7450,8","100326,9",24696,"75630,9","0,7538446817"
20803,4,0,1,0,17599,"1759,9",33892,"3389,2",49500,9900,"106140,1","61005,6","45134,5","0,4252351373"
20804,6,0,1,0,20997,"2099,7",23954,"2395,4",17197,"3439,4","66643,1","43117,2","23525,9","0,3530132902"
20805,3,0,1,0,14692,"1469,2",48793,"4879,3",29055,5811,"98888,5","87827,4","11061,1","0,1118542601"
20806,1,0,1,0,32435,"3243,5",14406,"1440,6",37974,"7594,8","89499,1","25930,8","63568,3","0,7102674776"
20807,9,1,0,0,28120,2812,14738,"1473,8",38981,"7796,2","86124,8",50616,"35508,8","0,4122947165"
20808,3,0,1,0,18102,"1810,2",10220,1022,42990,8598,"74144,2",18396,"55748,2","0,7518888868"
20809,6,0,1,0,23635,"2363,5",31648,"3164,8",13593,"2718,6","74404,3","56966,4","17437,9","0,2343668309"
20810,6,0,1,0,29538,"2953,8",21050,2105,38436,"7687,2","94082,8",37890,"56192,8","0,5972696391"
20811,14,1,0,0,46586,"4658,6",41557,"4155,7",31498,"6299,6","128455,3","83854,8","44600,5","0,3472063823"
20812,14,1,0,0,25326,"2532,6",23911,"2391,1",36469,"7293,8","90629,7","45586,8","45042,9","0,496999328"
20813,12,1,0,0,28351,"2835,1",28521,"2852,1",42298,"8459,6","104857,2","51031,8","53825,4","0,5133209737"
20814,6,0,1,0,23412,"2341,2",30219,"3021,9",39743,"7948,6","98737,1","54394,2","44342,9","0,4491006926"
20815,11,1,0,0,39690,3969,20713,"2071,3",49033,"9806,6","115476,3",71442,"44034,3","0,3813275971"
20816,5,0,1,0,46065,"4606,5",38378,"3837,8",22488,"4497,6","115375,3","69080,4","46294,9","0,4012548613"
20817,3,0,1,0,39967,"3996,7",26734,"2673,4",28740,5748,"102111,1","48121,2","53989,9","0,5287368366"
20818,9,1,0,0,28540,2854,28636,"2863,6",49297,"9859,4","112190,6",51372,"60818,6","0,5421006751"
20819,2,0,1,0,47515,"4751,5",28725,"2872,5",43841,"8768,2",127705,51705,76000,"0,5951215692"
20820,12,1,0,0,37972,"3797,2",31360,3136,16813,"3362,6","93078,2","68349,6","24728,6","0,2656755287"
20821,9,1,0,0,41932,"4193,2",39787,"3978,7",17061,"3412,2","106951,9","75477,6","31474,3","0,294284627"
20822,11,1,0,0,19165,"1916,5",30466,"3046,6",35160,7032,"89754,1",34497,"55257,1","0,61564987"
20823,7,0,1,0,27560,2756,38673,"3867,3",20694,"4138,8","93550,3","69611,4","23938,9","0,2558933536"
20824,13,1,0,0,13949,"1394,9",38002,"3800,2",35115,7023,"92261,1","25108,2","67152,9","0,7278571359"
20825,1,0,1,0,47607,"4760,7",32172,"3217,2",21271,"4254,2","109027,9","57909,6","51118,3","0,4688552196"
20826,10,1,0,0,26114,"2611,4",31981,"3198,1",34468,"6893,6","98372,5","47005,2","51367,3","0,5221713385"
20827,1,0,1,0,25312,"2531,2",12376,"1237,6",33005,6601,"74461,8","22276,8",52185,"0,70082915"
20828,4,0,1,0,21068,"2106,8",46274,"4627,4",23998,"4799,6","98074,2","83293,2",14781,"0,1507124198"
20829,7,0,1,0,32448,"3244,8",44906,"4490,6",42816,"8563,2","127905,4","80830,8","47074,6","0,3680423188"
20830,10,1,0,0,45081,"4508,1",48144,"4814,4",11869,"2373,8","114416,5","81145,8","33270,7","0,2907858569"
20831,7,0,1,0,12219,"1221,9",13649,"1364,9",27618,"5523,6","56072,8","24568,2","31504,6","0,5618517356"
20832,12,1,0,0,30909,"3090,9",25862,"2586,2",27708,"5541,6","90156,1","55636,2","34519,9","0,3828903424"
20833,13,1,0,0,25092,"2509,2",11810,1181,47128,"9425,6","87720,2","45165,6","42554,6","0,485117453"
20834,8,1,0,0,22841,"2284,1",16404,"1640,4",17118,"3423,6","60287,5","41113,8","19173,7","0,3180377358"
20835,10,1,0,0,29158,"2915,8",17668,"1766,8",15247,"3049,4","66755,6","52484,4","14271,2","0,2137828137"
20836,5,0,1,0,43580,4358,32883,"3288,3",17942,"3588,4","102051,3","59189,4","42861,9","0,4200034688"
20837,14,1,0,0,44510,4451,41897,"4189,7",47741,"9548,2","142788,7",80118,"62670,7","0,4389051795"
20838,2,0,1,0,27304,"2730,4",14931,"1493,1",35366,"7073,2","81824,5","26875,8","54948,7","0,6715433642"
20839,9,1,0,0,31952,"3195,2",12484,"1248,4",47040,9408,"95919,6","57513,6",38406,"0,4003978332"
20840,8,1,0,0,47756,"4775,6",15301,"1530,1",39252,"7850,4","108614,7","85960,8","22653,9","0,2085712155"
20841,4,0,1,0,14508,"1450,8",29851,"2985,1",15641,"3128,2","64435,9","53731,8","10704,1","0,1661201287"
20842,5,0,1,0,37942,"3794,2",35668,"3566,8",19363,"3872,6",100334,"64202,4","36131,6","0,3601132218"
20843,9,1,0,0,15239,"1523,9",10908,"1090,8",22452,"4490,4","51213,7","27430,2","23783,5","0,4643972218"
20844,6,0,1,0,10320,1032,17766,"1776,6",18775,3755,"49669,6","31978,8","17690,8","0,3561695685"
20845,6,0,1,0,32196,"3219,6",24419,"2441,9",21890,4378,"84166,5","43954,2","40212,3","0,4777708471"
20846,7,0,1,0,15070,1507,36998,"3699,8",19699,"3939,8","76973,8","66596,4","10377,4","0,1348173015"
20847,2,0,1,0,31953,"3195,3",34493,"3449,3",39633,"7926,6","112723,6","62087,4","50636,2","0,4492067322"
20848,9,1,0,0,31764,"3176,4",29550,2955,36624,"7324,8","104069,4","57175,2","46894,2","0,450605077"
20849,14,1,0,0,13637,"1363,7",33645,"3364,5",33138,"6627,6","85148,2","24546,6","60601,6","0,7117190968"
20850,14,1,0,0,19611,"1961,1",16485,"1648,5",47362,"9472,4","87067,6","35299,8","51767,8","0,594570196"
20851,8,1,0,0,27896,"2789,6",36069,"3606,9",26674,"5334,8","97035,5","50212,8","46822,7","0,4825316508"
20852,12,1,0,0,37272,"3727,2",15630,1563,11995,2399,"70187,2","67089,6","3097,6","0,04413340324"
20853,1,0,1,0,27777,"2777,7",36222,"3622,2",32525,6505,"102923,9","65199,6","37724,3","0,3665261421"
20854,5,0,1,0,39380,3938,31065,"3106,5",32320,6464,"109809,5",55917,"53892,5","0,490781763"
20855,14,1,0,0,14408,"1440,8",13237,"1323,7",40652,"8130,4","71061,5","25934,4","45127,1","0,6350428854"
20856,7,0,1,0,38469,"3846,9",38452,"3845,2",30146,"6029,2","114759,1","69213,6","45545,5","0,3968792017"
20857,9,1,0,0,38799,"3879,9",19840,1984,32541,"6508,2","97043,9","69838,2","27205,7","0,2803442566"
20858,5,0,1,0,33621,"3362,1",10219,"1021,9",22509,"4501,8",70733,"18394,2","52338,8","0,7399488216"
20859,1,0,1,0,46791,"4679,1",32492,"3249,2",11026,"2205,2","98237,3","58485,6","39751,7","0,4046497613"
20860,8,1,0,0,17090,1709,16702,"1670,2",36645,7329,"73816,2",30762,"43054,2","0,5832622107"
20861,5,0,1,0,27462,"2746,2",40274,"4027,4",41778,"8355,6","116287,6","72493,2","43794,4","0,3766042123"
20862,1,0,1,0,14394,"1439,4",17095,"1709,5",39473,"7894,6","74110,9",30771,"43339,9","0,5847979177"
20863,0,0,0,1,42183,"4218,3",12077,"1207,7",34992,"6998,4",94678,"391910,4","-297232,4","-3,139403029"
20864,11,1,0,0,49366,"4936,6",17497,"1749,7",37854,"7570,8","111403,3","88858,8","22544,5","0,202368332"
20865,5,0,1,0,33533,"3353,3",29021,"2902,1",24128,"4825,6","92937,4","52237,8","40699,6","0,4379248828"
20866,11,1,0,0,21625,"2162,5",33176,"3317,6",10136,"2027,2","70417,1",38925,"31492,1","0,4472223366"
20867,6,0,1,0,17782,"1778,2",21446,"2144,6",44587,"8917,4","87737,8","38602,8",49135,"0,5600208804"
20868,3,0,1,0,48721,"4872,1",39624,"3962,4",30396,"6079,2","127575,5","71323,2","56252,3","0,4409334081"
20869,9,1,0,0,34306,"3430,6",12704,"1270,4",26791,"5358,2",78502,"61750,8","16751,2","0,2133856462"
20870,7,0,1,0,17993,"1799,3",14042,"1404,2",48547,"9709,4","83785,5","25275,6","58509,9","0,6983296632"
20871,4,0,1,0,18785,"1878,5",26149,"2614,9",38837,"7767,4","88264,4","47068,2","41196,2","0,4667363059"
20872,12,1,0,0,14414,"1441,4",18061,"1806,1",37381,"7476,2","73103,5","25945,2","47158,3","0,6450894964"
20873,2,0,1,0,28282,"2828,2",24002,"2400,2",32601,"6520,2","90113,4","43203,6","46909,8","0,5205640892"
20874,4,0,1,0,30556,"3055,6",46908,"4690,8",27111,"5422,2","112321,4","84434,4",27887,"0,2482786005"
20875,9,1,0,0,35148,"3514,8",39192,"3919,2",28951,"5790,2",110725,"63266,4","47458,6","0,4286168435"
20876,12,1,0,0,15025,"1502,5",23767,"2376,7",15465,3093,"58136,2",27045,"31091,2","0,5347993161"
20877,12,1,0,0,28452,"2845,2",41747,"4174,7",32502,"6500,4","109720,9","51213,6","58507,3","0,5332375145"
20878,14,1,0,0,17864,"1786,4",15051,"1505,1",13781,"2756,2","49987,5","32155,2","17832,3","0,3567351838"
20879,13,1,0,0,17258,"1725,8",13426,"1342,6",20547,"4109,4","54299,4","31064,4",23235,"0,4279052807"
20880,2,0,1,0,28263,"2826,3",27768,"2776,8",14371,"2874,2","76005,1","49982,4","26022,7","0,3423809718"
20881,13,1,0,0,46223,"4622,3",36944,"3694,4",35620,7124,"127103,7","83201,4","43902,3","0,3454053659"
20882,8,1,0,0,24522,"2452,2",39911,"3991,1",39759,"7951,8","110635,3","44139,6","66495,7","0,6010351127"
20883,13,1,0,0,12807,"1280,7",44201,"4420,1",34121,"6824,2","96829,8","23052,6","73777,2","0,761926597"
20884,6,0,1,0,42322,"4232,2",24875,"2487,5",19247,"3849,4","93163,7",44775,"48388,7","0,5193943564"
20885,8,1,0,0,44852,"4485,2",21796,"2179,6",37222,"7444,4","110534,8","80733,6","29801,2","0,269609209"
20886,0,0,0,1,39558,"3955,8",48521,"4852,1",41758,"8351,6","138644,9","467689,6","-329044,7","-2,373291048"
20887,7,0,1,0,20658,"2065,8",27524,"2752,4",23451,"4690,2","76451,2","49543,2",26908,"0,3519630823"
20888,12,1,0,0,19086,"1908,6",49884,"4988,4",26325,5265,102192,"34354,8","67837,2","0,6638210427"
20889,6,0,1,0,20416,"2041,6",20417,"2041,7",28963,"5792,6","73879,3","36750,6","37128,7","0,5025589035"
20890,10,1,0,0,40615,"4061,5",22154,"2215,4",13502,"2700,4","82547,9",73107,"9440,9","0,1143687483"
20891,2,0,1,0,32213,"3221,3",36206,"3620,6",31353,"6270,6","106613,9","65170,8","41443,1","0,3887213581"
20892,11,1,0,0,25748,"2574,8",27923,"2792,3",13596,"2719,2","72634,1","46346,4","26287,7","0,3619195392"
20893,7,0,1,0,28624,"2862,4",22790,2279,41164,"8232,8","97719,4",41022,"56697,4","0,5802061822"
20894,8,1,0,0,22906,"2290,6",21433,"2143,3",43039,"8607,8","91811,9","41230,8","50581,1","0,550920959"
20895,11,1,0,0,26767,"2676,7",14897,"1489,7",23174,"4634,8","69004,4","48180,6","20823,8","0,3017749593"
20896,14,1,0,0,18948,"1894,8",40629,"4062,9",10781,"2156,2","76315,7","34106,4","42209,3","0,5530880278"
20897,4,0,1,0,37424,"3742,4",47612,"4761,2",33467,"6693,4","127006,6","85701,6",41305,"0,3252193193"
20898,14,1,0,0,20035,"2003,5",33821,"3382,1",45633,"9126,6","104874,6",36063,"68811,6","0,6561321807"
20899,5,0,1,0,44559,"4455,9",34718,"3471,8",40648,"8129,6","127852,7","62492,4","65360,3","0,5112156411"
20900,8,1,0,0,14354,"1435,4",21126,"2112,6",46641,"9328,2",85669,"25837,2","59831,8","0,6984066582"
20901,13,1,0,0,28214,"2821,4",25020,2502,38081,"7616,2","96638,4","50785,2","45853,2","0,4744821934"
20902,14,1,0,0,23198,"2319,8",11364,"1136,4",26414,"5282,8","64432,2","41756,4","22675,8","0,3519327293"
20903,13,1,0,0,39709,"3970,9",49093,"4909,3",22197,"4439,4","119879,2","71476,2",48403,"0,4037647899"
20904,10,1,0,0,14601,"1460,1",33347,"3334,7",36742,"7348,4","89484,8","26281,8",63203,"0,7062987234"
20905,4,0,1,0,32537,"3253,7",36806,"3680,6",28900,5780,"105177,3","66250,8","38926,5","0,370103625"
20906,8,1,0,0,15934,"1593,4",39673,"3967,3",22610,4522,"83777,7","28681,2","55096,5","0,6576511411"
20907,13,1,0,0,14962,"1496,2",14677,"1467,7",40525,8105,"73127,9","26931,6","46196,3","0,6317192207"
20908,8,1,0,0,19834,"1983,4",24979,"2497,9",31046,"6209,2","80340,3","35701,2","44639,1","0,5556252591"
20909,11,1,0,0,16501,"1650,1",39557,"3955,7",20167,"4033,4","81830,8","29701,8",52129,"0,6370339774"
20910,4,0,1,0,23542,"2354,2",43565,"4356,5",42114,"8422,8","115931,7",78417,"37514,7","0,3235931156"
20911,7,0,1,0,41119,"4111,9",24714,"2471,4",14264,"2852,8","86680,3","44485,2","42195,1","0,4867899627"
20912,14,1,0,0,27623,"2762,3",28402,"2840,2",28255,5651,"89882,5","49721,4","40161,1","0,4468177899"
20913,2,0,1,0,31801,"3180,1",25286,"2528,6",49930,9986,"112725,7","45514,8","67210,9","0,5962340442"
20914,14,1,0,0,49387,"4938,7",30460,3046,13303,"2660,6","101134,7","88896,6","12238,1","0,1210079231"
20915,2,0,1,0,46282,"4628,2",26891,"2689,1",37740,7548,"118230,3","48403,8","69826,5","0,5905973342"
20916,1,0,1,0,22794,"2279,4",20246,"2024,6",22633,"4526,6",69977,"36442,8","33534,2","0,4792174572"
20917,12,1,0,0,40012,"4001,2",44448,"4444,8",16384,"3276,8",109290,"72021,6","37268,4","0,3410046665"
20918,8,1,0,0,34801,"3480,1",39532,"3953,2",30429,"6085,8","112195,3","62641,8","49553,5","0,4416717991"
20919,5,0,1,0,43513,"4351,3",43749,"4374,9",21319,"4263,8","117307,2","78748,2",38559,"0,3287010516"
20920,8,1,0,0,42797,"4279,7",37737,"3773,7",39046,"7809,2","127633,4","77034,6","50598,8","0,3964385498"
20921,10,1,0,0,45969,"4596,9",27851,"2785,1",49342,"9868,4",130544,"82744,2","47799,8","0,3661585366"
20922,0,0,0,1,14893,"1489,3",22760,2276,19581,"3916,2","60999,3","219307,2","-158307,9","-2,595241257"
20923,8,1,0,0,30215,"3021,5",20916,"2091,6",24601,"4920,2","80845,1",54387,"26458,1","0,3272690615"
20924,9,1,0,0,40468,"4046,8",48810,4881,33263,"6652,6","131468,8","72842,4","58626,4","0,4459339402"
20925,13,1,0,0,46401,"4640,1",16821,"1682,1",14352,"2870,4","83896,2","83521,8","374,4","0,004462657427"
20926,0,0,0,1,49518,"4951,8",33482,"3348,2",42121,"8424,2",133421,"471755,2","-338334,2","-2,535839186"
20927,10,1,0,0,18539,"1853,9",16918,"1691,8",15624,"3124,8","54626,7","33370,2","21256,5","0,3891229014"
20928,4,0,1,0,13639,"1363,9",42982,"4298,2",47118,"9423,6","109401,1","77367,6","32033,5","0,292807842"
20929,11,1,0,0,11541,"1154,1",45069,"4506,9",23658,"4731,6",85929,"20773,8","65155,2","0,7582445973"
20930,13,1,0,0,46829,"4682,9",18671,"1867,1",35654,"7130,8",107704,"84292,2","23411,8","0,2173716854"
20931,12,1,0,0,23350,2335,18041,"1804,1",41549,"8309,8","87079,1",42030,"45049,1","0,5173353882"
20932,13,1,0,0,49790,4979,11274,"1127,4",31874,"6374,8","99044,4",89622,"9422,4","0,09513309183"
20933,9,1,0,0,30354,"3035,4",31079,"3107,9",25989,"5197,8","93565,3","54637,2","38928,1","0,4160527461"
20934,9,1,0,0,26231,"2623,1",43108,"4310,8",27040,5408,"103312,9","47215,8","56097,1","0,5429825317"
20935,10,1,0,0,22736,"2273,6",12705,"1270,5",29704,"5940,8","68689,1","40924,8","27764,3","0,4042024135"
20936,3,0,1,0,23995,"2399,5",36032,"3603,2",48222,"9644,4","114251,7","64857,6","49394,1","0,4323270463"
20937,7,0,1,0,24065,"2406,5",36433,"3643,3",26318,"5263,6","92865,8","65579,4","27286,4","0,2938261448"
20938,6,0,1,0,48233,"4823,3",36751,"3675,1",17566,"3513,2","111048,4","66151,8","44896,6","0,4042975856"
20939,6,0,1,0,35808,"3580,8",12025,"1202,5",12636,"2527,2","65252,3",21645,"43607,3","0,6682875546"
20940,11,1,0,0,49730,4973,15236,"1523,6",37603,"7520,6","109065,6",89514,"19551,6","0,1792645894"
20941,6,0,1,0,28062,"2806,2",43316,"4331,6",47028,"9405,6","125543,8","77968,8",47575,"0,3789514098"
20942,6,0,1,0,10594,"1059,4",31054,"3105,4",37361,"7472,2","83173,8","55897,2","27276,6","0,3279470218"
20943,3,0,1,0,13476,"1347,6",16719,"1671,9",46785,9357,"79999,5","30094,2","49905,3","0,6238201489"
20944,7,0,1,0,14583,"1458,3",40995,"4099,5",37095,7419,"98230,8",73791,"24439,8","0,2487997655"
20945,2,0,1,0,38831,"3883,1",43589,"4358,9",23579,"4715,8",114241,"78460,2","35780,8","0,3132045413"
20946,7,0,1,0,13351,"1335,1",15619,"1561,9",14268,"2853,6",46135,"28114,2","18020,8","0,3906101658"
20947,9,1,0,0,10146,"1014,6",25248,"2524,8",31591,"6318,2","70524,4","18262,8","52261,6","0,7410428164"
20948,2,0,1,0,36787,"3678,7",18133,"1813,3",18885,3777,79297,"32639,4","46657,6","0,5883904814"
20949,4,0,1,0,20431,"2043,1",32129,"3212,9",30581,"6116,2",88397,"57832,2","30564,8","0,3457673903"
20950,0,0,0,1,29694,"2969,4",43500,4350,21826,"4365,2","102339,4","244451,2","-142111,8","-1,388632335"
20951,6,0,1,0,17741,"1774,1",14046,"1404,6",34388,"6877,6","69353,7","25282,8","44070,9","0,6354513169"
20952,14,1,0,0,13423,"1342,3",26404,"2640,4",35397,"7079,4","79206,7","24161,4","55045,3","0,6949576235"
20953,9,1,0,0,24134,"2413,4",18765,"1876,5",38291,"7658,2","85479,9","43441,2","42038,7","0,491796317"
20954,5,0,1,0,25341,"2534,1",41626,"4162,6",41648,"8329,6","115311,7","74926,8","40384,9","0,3502237848"
20955,11,1,0,0,18174,"1817,4",37931,"3793,1",26091,"5218,2","87806,5","32713,2","55093,3","0,627439882"
20956,1,0,1,0,37564,"3756,4",38560,3856,42432,"8486,4","126168,4",69408,"56760,4","0,4498780994"
20957,9,1,0,0,15182,"1518,2",15972,"1597,2",44915,8983,"79184,4","27327,6","51856,8","0,6548865686"
20958,3,0,1,0,45989,"4598,9",22255,"2225,5",37426,"7485,2","112494,4",40059,"72435,4","0,6439022742"
20959,8,1,0,0,46395,"4639,5",37254,"3725,4",13709,"2741,8","105722,9",83511,"22211,9","0,2100954476"
20960,2,0,1,0,19026,"1902,6",26629,"2662,9",15213,"3042,6","65433,5","47932,2","17501,3","0,2674669703"
20961,14,1,0,0,42249,"4224,9",43593,"4359,3",36692,"7338,4","131118,2","76048,2",55070,"0,4200027151"
20962,0,0,0,1,20537,"2053,7",41982,"4198,2",10944,"2188,8","79714,9","122572,8","-42857,9","-0,5376397637"
20963,14,1,0,0,33337,"3333,7",38083,"3808,3",17930,3586,96492,"60006,6","36485,4","0,3781183932"
